id	rate	linear	gaussian	random	outliers	bigGap	range350	range750up	gamma2.2	gamma.45	area_land_m	area_water_m	area_total_sqkm	FIPS
48211	0.03	26250	0.2	3574	41	1068	52	859	1324599.165	4416.302124	2347272205	15205579	2362	48
48213	0.085	26260	-0.95	6013	8	1035	291	973	1325709.559	4417.066772	2262941840	193237933	2456	48
48215	0.116	26270	0.82	2041	27	1464	2	825	1326820.461	4417.831261	4068598598	31113862	4100	48
48217	0.085	26280	-0.1	7155	6	1188	259	777	1327931.87	4418.595592	2483455137	69547418	2553	48
48219	0.07	26290	0.93	6217	20	1253	210	928	1329043.787	4419.359764	2352723869	446119	2353	48
48221	0.076	26300	-1.4	319	13	1278	60	831	1330156.211	4420.123777	1089462500	41918178	1131	48
48223	0.065	26310	0.32	9847	3	1152	322	757	1331269.143	4420.887632	1987018485	66250918	2053	48
48225	0.103	26320	0.011	9707	78	1037	286	985	1332382.583	4421.651329	3188287908	14426317	3203	48
48227	0.075	26330	0.7	5233	18	1238	288	846	1333496.53	4422.414868	2333038505	8841705	2342	48
48229	0.065	26340	-0.47	6886	66	1059	21	929	1334610.986	4423.178248	11838352064	2191006	11841	48
48231	0.085	26350	-1.6	5987	8	1094	34	761	1335725.949	4423.94147	2176415380	108013745	2284	48
48233	0.08	26360	0.27	1460	68	1030	31	769	1336841.42	4424.704535	2298404018	19511582	2318	48
48235	0.054	26370	0.99	3534	68	1293	201	892	1337957.399	4425.467441	2723486074	176317	2724	48
48237	0.064	26380	2.4	4109	47	1160	150	988	1339073.886	4426.23019	2358603736	24512198	2383	48
48239	0.076	26390	1.9	3862	72	1227	97	798	1340190.881	4426.992781	2148225407	71061092	2219	48
48241	0.119	26400	0.53	2256	42	1427	221	845	1341308.384	4427.755214	2431621515	79883686	2512	48
48243	0.056	26410	0.93	7307	84	1033	183	880	1342426.395	4428.51749	5865095128	206206	5865	48
48245	0.108	26420	1.9	5497	7	1067	226	852	1343544.914	4429.279608	2269596800	612149045	2882	48
48247	0.1	26430	-0.61	2034	91	1281	115	903	1344663.941	4430.041569	2942597225	92565	2943	48
48249	0.1	26440	0.73	6136	38	1372	41	900	1345783.477	4430.803373	2240251095	8739520	2249	48
48251	0.091	26450	-0.091	6591	20	1161	168	911	1346903.52	4431.56502	1876954417	25297563	1902	48
48253	0.082	26460	-0.14	2805	42	1151	134	929	1348024.072	4432.326509	2404946439	22227355	2427	48
48255	0.105	26470	-1.3	2926	86	1443	236	874	1349145.133	4433.087842	1936189540	15490408	1952	48
48257	0.088	26480	-0.18	4363	98	1223	135	854	1350266.701	4433.849018	2022005132	69825458	2092	48
48259	0.06	26490	-0.6	1149	36	1010	108	871	1351388.778	4434.610037	1715754684	1496797	1717	48
48261	0.061	26500	-0.19	7557	13	1385	118	832	1352511.364	4435.370899	3777068687	1262519803	5040	48
48263	0.062	26510	-0.067	4266	2	1229	192	988	1353634.457	4436.131605	2337522489	1065234	2339	48
48265	0.06	26520	0.2	3432	12	1270	221	870	1354758.06	4436.892154	2857583514	10247290	2868	48
48267	0.054	26530	-1.4	5895	14	1353	347	831	1355882.171	4437.652547	3240117627	493612	3241	48
48269	0.054	26540	0.016	8197	100	1216	5	965	1357006.79	4438.412783	2359146844	6398046	2366	48
48271	0.089	26550	1	7508	27	1353	240	985	1358131.918	4439.172864	3522534691	13124947	3536	48
48273	0.077	26560	-0.12	1913	84	1465	274	807	1359257.555	4439.932788	2282580153	541045395	2824	48
48275	0.064	26570	0.67	9964	15	1255	168	987	1360383.7	4440.692556	2203098321	12577618	2216	48
48277	0.078	26580	0.42	1202	95	1346	23	917	1361510.354	4441.452168	2349622252	67103114	2417	48
48279	0.066	26590	-0.39	3598	98	1360	308	807	1362637.517	4442.211624	2631897571	3973764	2636	48
48281	0.061	26600	0.074	1254	65	1154	32	769	1363765.189	4442.970925	1846249249	2833428	1849	48
48283	0.099	26610	0.27	872	52	1323	331	799	1364893.369	4443.73007	3850511846	19538053	3870	48
48285	0.064	26620	1.1	6002	40	1231	323	907	1366022.059	4444.489059	2511535319	1882216	2513	48
48287	0.069	26630	-0.28	1146	24	1320	242	840	1367151.257	4445.247893	1629156503	13155064	1642	48
48289	0.079	26640	1.5	802	68	1380	291	788	1368280.964	4446.006571	2779463155	19328347	2799	48
48291	0.112	26650	0.092	6921	85	1104	303	830	1369411.181	4446.765094	3000330228	46387149	3047	48
48293	0.072	26660	0.55	6355	26	1295	130	973	1370541.906	4447.523462	2344685581	72197698	2417	48
48295	0.061	26670	0.21	1803	70	1007	300	910	1371673.14	4448.281674	2414327233	298741	2415	48
48297	0.076	26680	0.64	618	78	1009	317	951	1372804.884	4449.039732	2692796818	101483782	2794	48
48299	0.073	26690	0.08	5103	80	1496	201	803	1373937.136	4449.797634	2419183866	82373095	2502	48
48301	0.115	26700	-0.69	5922	1	1322	306	813	1375069.898	4450.555382	1732508079	20151773	1753	48
48303	0.057	26710	0.35	6241	88	1113	314	872	1376203.169	4451.312975	2319591807	13210576	2333	48
48305	0.068	26720	-0.87	3796	64	1356	31	789	1377336.95	4452.070413	2309924845	4169719	2314	48
48307	0.091	26730	0.027	9218	64	1303	86	802	1378471.239	4452.827697	2759887288	20284678	2780	48
48309	0.071	26740	2.5	2781	76	1445	127	883	1379606.038	4453.584826	2686101852	59883846	2746	48
48311	0.078	26750	-1.3	4249	86	1256	35	880	1380741.346	4454.341801	2951110737	44959975	2996	48
48313	0.087	26760	-0.17	7040	24	1192	25	838	1381877.164	4455.098621	1207103174	16493390	1224	48
48315	0.118	26770	0.27	5533	72	1262	31	796	1383013.491	4455.855287	986503660	102126641	1089	48
48317	0.05	26780	0.28	1863	47	1015	242	946	1384150.328	4456.611799	2369894720	1931849	2372	48
48319	0.054	26790	-1.4	5543	54	1101	227	937	1385287.674	4457.368157	2405589753	8833353	2414	48
48321	0.112	26800	1.1	2729	59	1378	70	983	1386425.53	4458.124361	2849704446	1326675922	4176	48
48323	0.136	26810	0.44	8156	82	1457	92	944	1387563.895	4458.880411	3313356267	32333391	3346	48
48325	0.071	26820	0.35	3322	43	1325	6	879	1388702.77	4459.636307	3432663277	23762571	3456	48
48327	0.09	26830	-0.022	2508	71	1178	244	948	1389842.154	4460.39205	2336245914	613558	2337	48
48329	0.062	26840	0.97	721	79	1240	254	770	1390982.049	4461.147638	2331778798	4520750	2336	48
48331	0.102	26850	0.18	4961	70	1136	176	964	1392122.453	4461.903074	2633655684	12720745	2646	48
48333	0.06	26860	-0.63	6532	27	1416	321	951	1393263.367	4462.658356	1937987410	3902624	1942	48
48335	0.087	26870	2.1	2148	29	1054	186	988	1394404.791	4463.413484	2359711636	12489784	2372	48
48337	0.078	26880	0.82	652	71	1066	137	927	1395546.724	4464.168459	2411034702	19087287	2430	48
48339	0.079	26890	-0.051	5505	58	1120	267	928	1396689.168	4464.923281	2698334623	90773900	2789	48
48341	0.053	26900	0.74	5667	5	1185	180	821	1397832.121	4465.67795	2330188757	25718180	2356	48
48343	0.156	26910	0.14	4704	60	1263	253	787	1398975.585	4466.432466	652637415	17393795	670	48
48345	0.053	26920	-0.65	5547	93	1273	9	798	1400119.558	4467.186829	2562949315	642795	2564	48
48347	0.07	26930	-1.5	4194	29	1428	168	840	1401264.041	4467.941039	2451523984	89758917	2541	48
48349	0.084	26940	0.26	1023	4	1269	24	792	1402409.035	4468.695097	2614935867	197626022	2813	48
48351	0.124	26950	0.53	9693	93	1039	136	923	1403554.539	4469.449002	2418212365	15672120	2434	48
48353	0.064	26960	-0.23	325	56	1205	146	804	1404700.553	4470.202754	2362061403	5052652	2367	48
48355	0.077	26970	-1.3	2895	49	1055	261	969	1405847.077	4470.956353	2171722050	847240598	3019	48
48357	0.063	26980	-0.65	2035	1	1320	121	799	1406994.111	4471.709801	2376792100	1331778	2378	48
48359	0.055	26990	0.14	8351	25	1315	5	922	1408141.656	4472.463096	3886363299	2338010	3889	48
48361	0.111	27000	-1.3	862	65	1367	54	873	1409289.711	4473.216239	864487697	118489796	983	48
48363	0.091	27010	-0.37	7926	88	1109	214	821	1410438.276	4473.969229	2465126929	87327892	2552	48
48365	0.075	27020	-0.031	4229	77	1329	149	882	1411587.352	4474.722068	2076521420	50644741	2127	48
48367	0.084	27030	-0.28	5209	42	1166	245	961	1412736.938	4475.474755	2339994943	17138771	2357	48
48369	0.048	27040	-0.33	326	51	1276	131	882	1413887.035	4476.227289	2281212377	11355752	2293	48
48371	0.117	27050	-0.74	6890	29	1237	13	813	1415037.642	4476.979672	12338323371	2532275	12341	48
48373	0.103	27060	-0.035	9417	98	1269	27	869	1416188.759	4477.731904	2737855951	136149575	2874	48
48375	0.066	27070	0.32	7329	100	1438	303	880	1417340.388	4478.483983	2352679650	35262252	2388	48
48377	0.178	27080	-0.87	5640	23	1348	222	813	1418492.527	4479.235911	9985042013	1773160	9987	48
48379	0.085	27090	0.86	8488	35	1239	217	843	1419645.176	4479.987688	594280564	76079984	670	48
48381	0.051	27100	0.57	2511	29	1456	345	979	1420798.336	4480.739313	2360924177	28154776	2389	48
48383	0.058	27110	0.22	7492	22	1313	267	918	1421952.007	4481.490788	3044011970	1792716	3046	48
48385	0.061	27120	0.83	9348	58	1180	138	887	1423106.189	4482.24211	1810772048	2346285	1813	48
48387	0.105	27130	0.27	4656	36	1124	160	966	1424260.882	4482.993282	2684724438	52207793	2737	48
48389	0.14	27140	0.57	3177	20	1419	161	918	1425416.085	4483.744303	6825586500	17396692	6843	48
48391	0.07	27150	-1	5467	82	1415	259	808	1426571.8	4484.495173	1995428445	123798800	2119	48
48393	0.062	27160	-1.1	5365	2	1445	349	924	1427728.025	4485.245892	2393298484	346846	2394	48
48395	0.087	27170	0.034	5557	46	1046	63	863	1428884.761	4485.99646	2216225088	25046240	2241	48
48397	0.078	27180	-1.4	9262	62	1374	15	814	1430042.008	4486.746878	329201391	56080775	385	48
48399	0.101	27190	0.32	4998	66	1010	269	859	1431199.766	4487.497145	2721933923	15930085	2738	48
48401	0.091	27200	0.024	7240	92	1096	97	807	1432358.036	4488.247261	2393244737	37217200	2430	48
48403	0.159	27210	-1.5	4502	74	1388	333	891	1433516.816	4488.997228	1272694544	220771184	1493	48
48405	0.108	27220	1.2	4597	60	1469	316	968	1434676.108	4489.747043	1374395571	159612559	1534	48
48407	0.1	27230	0.65	1976	5	1370	349	990	1435835.911	4490.496709	1474332236	151948261	1626	48
48409	0.098	27240	-2.4	7532	8	1405	324	783	1436996.225	4491.246224	1795991002	37577396	1834	48
48411	0.078	27250	1.8	8107	27	1273	38	941	1438157.05	4491.99559	2940486378	8072066	2949	48
48413	0.111	27260	0.95	9264	92	1211	249	827	1439318.386	4492.744805	3394564132	87401	3395	48
48415	0.072	27270	0.18	6627	28	1078	212	777	1440480.234	4493.49387	2345088411	5439884	2351	48
48417	0.043	27280	0.41	6836	27	1420	278	787	1441642.594	4494.242786	2367989903	3268209	2371	48
48419	0.081	27290	2	7698	66	1429	115	967	1442805.464	4494.991552	2060553212	101094482	2162	48
48421	0.049	27300	0.23	7746	74	1144	194	957	1443968.847	4495.740168	2390648266	428754	2391	48
48423	0.083	27310	1.1	8461	79	1111	171	752	1445132.74	4496.488635	2386630581	73136762	2460	48
48425	0.073	27320	0.6	5191	28	1263	76	868	1446297.145	4497.236952	482937100	14222749	497	48
48427	0.178	27330	-0.075	9257	38	1266	72	935	1447462.062	4497.98512	3168060433	15302229	3183	48
48429	0.069	27340	-1.2	5806	40	1389	314	952	1448627.49	4498.733139	2322492655	64132913	2387	48
48431	0.046	27350	0.92	837	58	1109	79	978	1449793.43	4499.481008	2391739045	167451	2392	48
48433	0.048	27360	1.4	6949	100	1461	115	946	1450959.882	4500.228728	2373240699	10177391	2383	48
48435	0.078	27370	-1.1	6819	35	1069	66	885	1452126.845	4500.976299	3765524960	1277066	3767	48
48437	0.067	27380	-0.038	9028	100	1057	202	831	1453294.321	4501.723722	2305502707	27277988	2333	48
48439	0.082	27390	-0.82	2061	40	1222	238	750	1454462.308	4502.470995	2236739844	100218683	2337	48
48441	0.061	27400	0.024	5470	27	1077	339	985	1455630.806	4503.218119	2371267531	9721167	2381	48
48443	0.078	27410	-1.5	5214	96	1181	222	877	1456799.817	4503.965095	6107208798	105936	6107	48
48445	0.077	27420	-1.7	6908	33	1379	299	901	1457969.339	4504.711922	2302083285	5443852	2308	48
48447	0.056	27430	0.59	5116	19	1152	90	761	1459139.374	4505.458601	2363499415	7586189	2371	48
48449	0.077	27440	-0.77	8585	82	1334	266	967	1460309.92	4506.205131	1051675989	50735385	1102	48
48451	0.07	27450	-1.7	2957	28	1251	141	938	1461480.979	4506.951513	3941920460	48104950	3990	48
48453	0.07	27460	-1.4	1050	15	1200	230	911	1462652.549	4507.697746	2565087876	84568234	2650	48
48455	0.088	27470	0.31	1896	66	1441	205	813	1463824.632	4508.443831	1796490616	52678059	1849	48
48457	0.105	27480	0.15	2309	53	1190	99	826	1464997.226	4509.189769	2394445996	28806216	2423	48
48459	0.081	27490	-0.13	9309	83	1383	43	839	1466170.333	4509.935558	1509791525	24997418	1535	48
48461	0.056	27500	-0.17	6504	34	1126	156	792	1467343.952	4510.681199	3215010626	464309	3215	48
48463	0.089	27510	1.6	5191	38	1228	200	977	1468518.084	4511.426692	4019520918	17321957	4037	48
48465	0.096	27520	-0.93	6935	45	1446	309	900	1469692.727	4512.172037	8144863837	227711200	8373	48
48467	0.074	27530	-0.15	6052	35	1477	199	965	1470867.883	4512.917235	2182212673	44165861	2226	48
48469	0.079	27540	-0.64	975	5	1163	6	851	1472043.551	4513.662285	2284737040	17334129	2302	48
48471	0.078	27550	0.81	6510	8	1496	157	956	1473219.732	4514.407188	2031020079	44865483	2076	48
48473	0.09	27560	-0.72	4551	9	1334	89	893	1474396.425	4515.151943	1329535315	11622759	1341	48
48475	0.085	27570	-1.4	111	71	1387	22	930	1475573.63	4515.89655	2164200435	624206	2165	48
48477	0.069	27580	-0.83	702	42	1446	241	848	1476751.348	4516.641011	1564237320	46089367	1610	48
48479	0.091	27590	-2.2	672	82	1051	110	867	1477929.579	4517.385324	8706198536	36537711	8743	48
48481	0.079	27600	-1.6	269	90	1441	106	886	1479108.322	4518.12949	2813116078	21288312	2834	48
48483	0.056	27610	0.15	5964	19	1487	205	873	1480287.578	4518.873509	2368603535	2481266	2371	48
48485	0.081	27620	0.74	8047	62	1421	258	954	1481467.346	4519.617381	1625943380	13820243	1640	48
48487	0.055	27630	-1.8	3608	56	1400	237	987	1482647.627	4520.361106	2514474406	18257915	2533	48
48489	0.139	27640	-2.3	7312	17	1461	220	832	1483828.421	4521.104684	1529529770	501714610	2031	48
48491	0.078	27650	0.5	1616	7	1233	93	888	1485009.727	4521.848116	2896330667	41776814	2938	48
48493	0.069	27660	-0.19	3523	60	1036	101	816	1486191.547	4522.591401	2081663799	12110414	2094	48
48495	0.09	27670	-1.7	2044	57	1221	47	812	1487373.879	4523.334539	2178493443	414369	2179	48
48497	0.096	27680	-0.67	4016	98	1149	197	855	1488556.724	4524.077531	2342376592	47038669	2389	48
48499	0.084	27690	-0.19	9851	70	1336	322	853	1489740.082	4524.820376	1671154592	130748438	1802	48
48501	0.071	27700	-0.043	999	23	1475	328	837	1490923.952	4525.563076	2071235914	34329	2071	48
48503	0.064	27710	0.92	1760	77	1367	142	890	1492108.336	4526.305628	2368463974	42447734	2411	48
48505	0.126	27720	-0.69	2493	83	1245	180	827	1493293.233	4527.048035	2585875921	154370983	2740	48
48507	0.163	27730	-0.99	9914	13	1251	170	833	1494478.643	4527.790296	3360267500	11209428	3371	48
49001	0.042	27740	1.1	7805	97	1423	211	934	1495664.566	4528.532411	6708292473	5330788	6714	49
49003	0.056	27750	1.3	1678	68	1411	49	922	1496851.002	4529.27438	14880950243	2547843003	17429	49
49005	0.042	27760	1.2	107	90	1389	220	864	1498037.951	4530.016203	3016933805	21156320	3038	49
49007	0.065	27770	1.8	3130	23	1113	100	858	1499225.414	4530.75788	3829325942	15774022	3845	49
49009	0.027	27780	0.87	1154	92	1406	113	983	1500413.389	4531.499411	1805087846	61445196	1867	49
49011	0.056	27790	0.054	4855	16	1093	312	989	1501601.878	4532.240797	773841558	868113822	1642	49
49013	0.069	27800	-2.7	455	67	1113	279	753	1502790.881	4532.982038	8394002908	38790413	8433	49
49015	0.062	27810	-0.082	8824	12	1212	164	766	1503980.396	4533.723133	11557521668	24583607	11582	49
49017	0.049	27820	-0.78	6557	87	1250	95	966	1505170.425	4534.464083	13403454039	85797204	13489	49
49019	0.052	27830	-0.98	987	12	1465	34	786	1506360.968	4535.204887	9509233206	31425236	9541	49
49021	0.063	27840	-0.088	19	45	1133	204	783	1507552.024	4535.945546	8540444239	11393815	8552	49
49023	0.068	27850	-1.9	8714	89	1372	94	831	1508743.593	4536.686061	8785887052	36572076	8822	49
49025	0.044	27860	-0.06	7964	72	1400	103	932	1509935.676	4537.42643	10334615548	306373512	10641	49
49027	0.04	27870	-1.3	2236	96	1113	0	819	1511128.273	4538.166654	17083227838	600823882	17684	49
49029	0.053	27880	0.2	6008	82	1458	151	788	1512321.383	4538.906733	1577700800	4437369	1582	49
49031	0.038	27890	0.21	5199	9	1347	120	865	1513515.007	4539.646668	1962993874	20285698	1983	49
49033	0.028	27900	-0.68	5624	48	1459	52	922	1514709.144	4540.386458	2664537829	149095212	2814	49
49035	0.06	27910	-1.1	5348	71	1395	11	790	1515903.795	4541.126103	1922740773	168386611	2091	49
49037	0.086	27920	-0.96	3638	77	1096	94	835	1517098.96	4541.865604	20253968859	293104737	20547	49
49039	0.056	27930	1.6	1280	56	1314	267	889	1518294.639	4542.60496	4118345079	32075871	4150	49
49041	0.057	27940	0.32	5819	21	1202	291	755	1519490.831	4543.344172	4948458235	20259962	4969	49
49043	0.058	27950	0.02	7803	26	1408	283	945	1520687.538	4544.08324	4847461965	26784448	4874	49
49045	0.064	27960	-0.21	7027	92	1236	12	769	1521884.758	4544.822163	17977504996	893748031	18871	49
49047	0.066	27970	0.55	5196	44	1221	254	756	1523082.492	4545.560942	11602247815	56187300	11658	49
49049	0.054	27980	-0.47	5140	7	1468	195	803	1524280.741	4546.299577	5188899747	364305022	5553	49
49051	0.06	27990	0.59	8702	33	1125	53	926	1525479.503	4547.038069	3044477325	78963795	3123	49
49053	0.078	28000	-0.25	1317	40	1218	42	897	1526678.779	4547.776416	6284076375	9250777	6293	49
49055	0.042	28010	-1.5	3705	99	1425	289	844	1527878.57	4548.514619	6373088433	15054798	6388	49
49057	0.07	28020	-0.13	9697	36	1324	236	854	1529078.874	4549.252679	1492002701	215739217	1708	49
50001	0.058	28030	0.063	9629	71	1343	192	828	1530279.693	4549.990595	1984776517	107304306	2092	50
50003	0.068	28040	-1.2	5706	84	1219	213	778	1531481.026	4550.728368	1748195211	6930003	1755	50
50005	0.07	28050	0.19	2519	86	1103	74	880	1532682.873	4551.465997	1680554034	22457630	1703	50
50007	0.057	28060	0.89	9694	63	1066	278	829	1533885.234	4552.203482	1389737369	214240340	1604	50
50009	0.078	28070	-0.29	8701	36	1297	190	906	1535088.11	4552.940825	1718717706	30285695	1749	50
50011	0.062	28080	-0.058	7301	99	1476	73	941	1536291.5	4553.678024	1641292734	150931115	1792	50
50013	0.07	28090	0.19	4800	70	1084	206	829	1537495.404	4554.415079	211894214	292303556	504	50
50015	0.066	28100	1.1	3980	44	1470	261	797	1538699.823	4555.151992	1188280104	12659523	1201	50
50017	0.055	28110	0.79	5052	99	1206	103	868	1539904.756	4555.888762	1779409820	13549447	1793	50
50019	0.083	28120	-0.91	7481	30	1126	255	857	1541110.204	4556.625388	1796364861	71441644	1868	50
50021	0.087	28130	0.53	7442	5	1222	279	974	1542316.166	4557.361872	2408234745	38735277	2447	50
50023	0.061	28140	0.44	3401	34	1041	126	765	1543522.643	4558.098213	1779934817	21189503	1801	50
50025	0.063	28150	0.36	1932	54	1198	20	921	1544729.634	4558.834412	2033922035	33064488	2067	50
50027	0.058	28160	-0.42	6293	49	1120	175	907	1545937.14	4559.570467	2510579590	19279274	2530	50
51001	0.061	28170	1.8	649	79	1086	306	814	1547145.161	4560.30638	1164201142	2228780620	3393	51
51003	0.05	28180	0.31	6450	83	1347	234	833	1548353.697	4561.042151	1866866270	14035638	1881	51
51005	0.087	28190	-0.92	4915	44	1331	0	953	1549562.747	4561.777779	1153723643	8531316	1162	51
51007	0.07	28200	-0.4	6138	12	1254	156	951	1550772.312	4562.513265	920142630	8424811	929	51
51009	0.07	28210	-1.3	4337	92	1362	159	779	1551982.392	4563.248609	1227487284	12730418	1240	51
51011	0.067	28220	-2.2	2810	27	1411	254	782	1553192.986	4563.98381	863744560	3204478	867	51
51013	0.042	28230	0.35	4488	68	1229	245	805	1554404.096	4564.71887	67318082	244125	68	51
51015	0.058	28240	0.32	1381	81	1328	138	974	1555615.72	4565.453787	2504573060	9972490	2515	51
51017	0.054	28250	-0.29	9854	83	1253	45	940	1556827.86	4566.188563	1370508971	14049859	1385	51
51019	0.062	28260	-0.043	4044	59	1203	279	947	1558040.514	4566.923196	1950316251	42042567	1992	51
51021	0.075	28270	-0.92	9580	9	1395	105	877	1559253.683	4567.657688	926518536	2582881	929	51
51023	0.062	28280	-1.2	8936	95	1037	13	916	1560467.368	4568.392038	1401706951	12195455	1414	51
51025	0.114	28290	-0.11	1181	24	1067	111	793	1561681.568	4569.126247	1466383575	8315958	1475	51
51027	0.088	28300	0.6	539	80	1326	277	886	1562896.282	4569.860314	1302149027	2798040	1305	51
51029	0.078	28310	-0.56	9599	100	1308	316	982	1564111.512	4570.594239	1501304589	10098848	1511	51
